Plot_Num,Disturbance,Nutrients,Type,Block,Sub_Plot,Date,Day,Month,Year,Height_cm,Sex
2,D1,N1,Helena,B1,2,10/2/2020,10,2,2020,0,
2,D1,N1,Helena,B1,2,10/2/2020,10,2,2020,0,
2,D1,N1,Helena,B1,2,10/2/2020,10,2,2020,0,
2,D1,N1,Helena,B1,2,10/2/2020,10,2,2020,0,
3,D0,N0,CFX-1,B1,3,10/2/2020,10,2,2020,0,
3,D0,N0,CFX-1,B1,3,10/2/2020,10,2,2020,0,
3,D0,N0,CFX-1,B1,3,10/2/2020,10,2,2020,0,
3,D0,N0,CFX-1,B1,3,10/2/2020,10,2,2020,0,
3,D0,N0,CFX-1,B1,3,10/2/2020,10,2,2020,0,
3,D0,N0,CFX-1,B1,3,10/2/2020,10,2,2020,0,
4,D1,N0,Helena,B1,4,10/2/2020,10,2,2020,0,
4,D1,N0,Helena,B1,4,10/2/2020,10,2,2020,0,
4,D1,N0,Helena,B1,4,10/2/2020,10,2,2020,0,
4,D1,N0,Helena,B1,4,10/2/2020,10,2,2020,0,
4,D1,N0,Helena,B1,4,10/2/2020,10,2,2020,0,
4,D1,N0,Helena,B1,4,10/2/2020,10,2,2020,0,
5,D0,N1,CFX-1,B1,5,10/2/2020,10,2,2020,0,
5,D0,N1,CFX-1,B1,5,10/2/2020,10,2,2020,0,
5,D0,N1,CFX-1,B1,5,10/2/2020,10,2,2020,0,
5,D0,N1,CFX-1,B1,5,10/2/2020,10,2,2020,0,
5,D0,N1,CFX-1,B1,5,10/2/2020,10,2,2020,0,
5,D0,N1,CFX-1,B1,5,10/2/2020,10,2,2020,0,
6,D0,N0,Helena,B1,6,10/2/2020,10,2,2020,0,
6,D0,N0,Helena,B1,6,10/2/2020,10,2,2020,0,
6,D0,N0,Helena,B1,6,10/2/2020,10,2,2020,0,
6,D0,N0,Helena,B1,6,10/2/2020,10,2,2020,0,
6,D0,N0,Helena,B1,6,10/2/2020,10,2,2020,0,
6,D0,N0,Helena,B1,6,10/2/2020,10,2,2020,0,
7,D1,N0,Han-NE,B1,7,10/2/2020,10,2,2020,0,
7,D1,N0,Han-NE,B1,7,10/2/2020,10,2,2020,0,
7,D1,N0,Han-NE,B1,7,10/2/2020,10,2,2020,0,
7,D1,N0,Han-NE,B1,7,10/2/2020,10,2,2020,0,
7,D1,N0,Han-NE,B1,7,10/2/2020,10,2,2020,0,
7,D1,N0,Han-NE,B1,7,10/2/2020,10,2,2020,0,
8,D0,N1,Han-NE,B1,8,10/2/2020,10,2,2020,0,
8,D0,N1,Han-NE,B1,8,10/2/2020,10,2,2020,0,
8,D0,N1,Han-NE,B1,8,10/2/2020,10,2,2020,0,
8,D0,N1,Han-NE,B1,8,10/2/2020,10,2,2020,0,
8,D0,N1,Han-NE,B1,8,10/2/2020,10,2,2020,0,
8,D0,N1,Han-NE,B1,8,10/2/2020,10,2,2020,0,
9,D0,N1,Helena,B1,9,10/2/2020,10,2,2020,0,
9,D0,N1,Helena,B1,9,10/2/2020,10,2,2020,0,
9,D0,N1,Helena,B1,9,10/2/2020,10,2,2020,0,
9,D0,N1,Helena,B1,9,10/2/2020,10,2,2020,0,
9,D0,N1,Helena,B1,9,10/2/2020,10,2,2020,0,
9,D0,N1,Helena,B1,9,10/2/2020,10,2,2020,0,
10,D1,N0,CFX-1,B1,10,10/2/2020,10,2,2020,0,
10,D1,N0,CFX-1,B1,10,10/2/2020,10,2,2020,0,
10,D1,N0,CFX-1,B1,10,10/2/2020,10,2,2020,0,
10,D1,N0,CFX-1,B1,10,10/2/2020,10,2,2020,0,
10,D1,N0,CFX-1,B1,10,10/2/2020,10,2,2020,0,
10,D1,N0,CFX-1,B1,10,10/2/2020,10,2,2020,0,
11,D0,N0,Han-NE,B1,11,10/2/2020,10,2,2020,0,
11,D0,N0,Han-NE,B1,11,10/2/2020,10,2,2020,0,
11,D0,N0,Han-NE,B1,11,10/2/2020,10,2,2020,0,
11,D0,N0,Han-NE,B1,11,10/2/2020,10,2,2020,0,
11,D0,N0,Han-NE,B1,11,10/2/2020,10,2,2020,0,
11,D0,N0,Han-NE,B1,11,10/2/2020,10,2,2020,0,
12,D1,N1,CFX-1,B1,12,10/2/2020,10,2,2020,0,
12,D1,N1,CFX-1,B1,12,10/2/2020,10,2,2020,0,
12,D1,N1,CFX-1,B1,12,10/2/2020,10,2,2020,0,
12,D1,N1,CFX-1,B1,12,10/2/2020,10,2,2020,0,
12,D1,N1,CFX-1,B1,12,10/2/2020,10,2,2020,0,
12,D1,N1,CFX-1,B1,12,10/2/2020,10,2,2020,0,
13,D1,N0,CFX-1,B2,1,10/2/2020,10,2,2020,0,
13,D1,N0,CFX-1,B2,1,10/2/2020,10,2,2020,0,
13,D1,N0,CFX-1,B2,1,10/2/2020,10,2,2020,0,
13,D1,N0,CFX-1,B2,1,10/2/2020,10,2,2020,0,
13,D1,N0,CFX-1,B2,1,10/2/2020,10,2,2020,0,
13,D1,N0,CFX-1,B2,1,10/2/2020,10,2,2020,0,
14,D0,N0,Han-NE,B2,2,10/2/2020,10,2,2020,0,
14,D0,N0,Han-NE,B2,2,10/2/2020,10,2,2020,0,
14,D0,N0,Han-NE,B2,2,10/2/2020,10,2,2020,0,
14,D0,N0,Han-NE,B2,2,10/2/2020,10,2,2020,0,
14,D0,N0,Han-NE,B2,2,10/2/2020,10,2,2020,0,
14,D0,N0,Han-NE,B2,2,10/2/2020,10,2,2020,0,
15,D1,N1,Helena,B2,3,10/2/2020,10,2,2020,0,
15,D1,N1,Helena,B2,3,10/2/2020,10,2,2020,0,
15,D1,N1,Helena,B2,3,10/2/2020,10,2,2020,0,
15,D1,N1,Helena,B2,3,10/2/2020,10,2,2020,0,
15,D1,N1,Helena,B2,3,10/2/2020,10,2,2020,0,
15,D1,N1,Helena,B2,3,10/2/2020,10,2,2020,0,
16,D1,N1,CFX-1,B2,4,10/2/2020,10,2,2020,0,
16,D1,N1,CFX-1,B2,4,10/2/2020,10,2,2020,0,
16,D1,N1,CFX-1,B2,4,10/2/2020,10,2,2020,0,
16,D1,N1,CFX-1,B2,4,10/2/2020,10,2,2020,0,
16,D1,N1,CFX-1,B2,4,10/2/2020,10,2,2020,0,
16,D1,N1,CFX-1,B2,4,10/2/2020,10,2,2020,0,
17,D0,N1,CFX-1,B2,5,10/2/2020,10,2,2020,0,
17,D0,N1,CFX-1,B2,5,10/2/2020,10,2,2020,0,
17,D0,N1,CFX-1,B2,5,10/2/2020,10,2,2020,0,
17,D0,N1,CFX-1,B2,5,10/2/2020,10,2,2020,0,
17,D0,N1,CFX-1,B2,5,10/2/2020,10,2,2020,0,
17,D0,N1,CFX-1,B2,5,10/2/2020,10,2,2020,0,
18,D1,N1,Han-NE,B2,6,10/2/2020,10,2,2020,0,
18,D1,N1,Han-NE,B2,6,10/2/2020,10,2,2020,0,
18,D1,N1,Han-NE,B2,6,10/2/2020,10,2,2020,0,
18,D1,N1,Han-NE,B2,6,10/2/2020,10,2,2020,0,
18,D1,N1,Han-NE,B2,6,10/2/2020,10,2,2020,0,
18,D1,N1,Han-NE,B2,6,10/2/2020,10,2,2020,0,
19,D0,N0,Helena,B2,7,10/2/2020,10,2,2020,0,
19,D0,N0,Helena,B2,7,10/2/2020,10,2,2020,0,
19,D0,N0,Helena,B2,7,10/2/2020,10,2,2020,0,
19,D0,N0,Helena,B2,7,10/2/2020,10,2,2020,0,
19,D0,N0,Helena,B2,7,10/2/2020,10,2,2020,0,
19,D0,N0,Helena,B2,7,10/2/2020,10,2,2020,0,
20,D0,N1,Helena,B2,8,10/2/2020,10,2,2020,0,
20,D0,N1,Helena,B2,8,10/2/2020,10,2,2020,0,
20,D0,N1,Helena,B2,8,10/2/2020,10,2,2020,0,
20,D0,N1,Helena,B2,8,10/2/2020,10,2,2020,0,
20,D0,N1,Helena,B2,8,10/2/2020,10,2,2020,0,
20,D0,N1,Helena,B2,8,10/2/2020,10,2,2020,0,
21,D0,N1,Han-NE,B2,9,10/2/2020,10,2,2020,0,
21,D0,N1,Han-NE,B2,9,10/2/2020,10,2,2020,0,
21,D0,N1,Han-NE,B2,9,10/2/2020,10,2,2020,0,
21,D0,N1,Han-NE,B2,9,10/2/2020,10,2,2020,0,
21,D0,N1,Han-NE,B2,9,10/2/2020,10,2,2020,0,
21,D0,N1,Han-NE,B2,9,10/2/2020,10,2,2020,0,
22,D0,N0,CFX-1,B2,10,10/2/2020,10,2,2020,0,
22,D0,N0,CFX-1,B2,10,10/2/2020,10,2,2020,0,
22,D0,N0,CFX-1,B2,10,10/2/2020,10,2,2020,0,
22,D0,N0,CFX-1,B2,10,10/2/2020,10,2,2020,0,
22,D0,N0,CFX-1,B2,10,10/2/2020,10,2,2020,0,
22,D0,N0,CFX-1,B2,10,10/2/2020,10,2,2020,0,
23,D1,N0,Han-NE,B2,11,10/2/2020,10,2,2020,0,
23,D1,N0,Han-NE,B2,11,10/2/2020,10,2,2020,0,
23,D1,N0,Han-NE,B2,11,10/2/2020,10,2,2020,0,
23,D1,N0,Han-NE,B2,11,10/2/2020,10,2,2020,0,
23,D1,N0,Han-NE,B2,11,10/2/2020,10,2,2020,0,
23,D1,N0,Han-NE,B2,11,10/2/2020,10,2,2020,0,
24,D1,N0,Helena,B2,12,10/2/2020,10,2,2020,0,
24,D1,N0,Helena,B2,12,10/2/2020,10,2,2020,0,
24,D1,N0,Helena,B2,12,10/2/2020,10,2,2020,0,
24,D1,N0,Helena,B2,12,10/2/2020,10,2,2020,0,
24,D1,N0,Helena,B2,12,10/2/2020,10,2,2020,0,
24,D1,N0,Helena,B2,12,10/2/2020,10,2,2020,0,
25,D1,N0,Han-NE,B3,1,10/2/2020,10,2,2020,0,
25,D1,N0,Han-NE,B3,1,10/2/2020,10,2,2020,0,
25,D1,N0,Han-NE,B3,1,10/2/2020,10,2,2020,0,
25,D1,N0,Han-NE,B3,1,10/2/2020,10,2,2020,0,
25,D1,N0,Han-NE,B3,1,10/2/2020,10,2,2020,0,
25,D1,N0,Han-NE,B3,1,10/2/2020,10,2,2020,0,
26,D0,N1,Helena,B3,2,10/2/2020,10,2,2020,0,
26,D0,N1,Helena,B3,2,10/2/2020,10,2,2020,0,
26,D0,N1,Helena,B3,2,10/2/2020,10,2,2020,0,
26,D0,N1,Helena,B3,2,10/2/2020,10,2,2020,0,
26,D0,N1,Helena,B3,2,10/2/2020,10,2,2020,0,
26,D0,N1,Helena,B3,2,10/2/2020,10,2,2020,0,
27,D1,N1,Han-NE,B3,3,10/2/2020,10,2,2020,0,
27,D1,N1,Han-NE,B3,3,10/2/2020,10,2,2020,0,
27,D1,N1,Han-NE,B3,3,10/2/2020,10,2,2020,0,
27,D1,N1,Han-NE,B3,3,10/2/2020,10,2,2020,0,
27,D1,N1,Han-NE,B3,3,10/2/2020,10,2,2020,0,
27,D1,N1,Han-NE,B3,3,10/2/2020,10,2,2020,0,
28,D1,N0,Helena,B3,4,10/2/2020,10,2,2020,0,
28,D1,N0,Helena,B3,4,10/2/2020,10,2,2020,0,
28,D1,N0,Helena,B3,4,10/2/2020,10,2,2020,0,
28,D1,N0,Helena,B3,4,10/2/2020,10,2,2020,0,
28,D1,N0,Helena,B3,4,10/2/2020,10,2,2020,0,
28,D1,N0,Helena,B3,4,10/2/2020,10,2,2020,0,
29,D0,N1,Han-NE,B3,5,10/2/2020,10,2,2020,0,
29,D0,N1,Han-NE,B3,5,10/2/2020,10,2,2020,0,
29,D0,N1,Han-NE,B3,5,10/2/2020,10,2,2020,0,
29,D0,N1,Han-NE,B3,5,10/2/2020,10,2,2020,0,
29,D0,N1,Han-NE,B3,5,10/2/2020,10,2,2020,0,
29,D0,N1,Han-NE,B3,5,10/2/2020,10,2,2020,0,
30,D0,N1,CFX-1,B3,6,10/2/2020,10,2,2020,0,
30,D0,N1,CFX-1,B3,6,10/2/2020,10,2,2020,0,
30,D0,N1,CFX-1,B3,6,10/2/2020,10,2,2020,0,
30,D0,N1,CFX-1,B3,6,10/2/2020,10,2,2020,0,
30,D0,N1,CFX-1,B3,6,10/2/2020,10,2,2020,0,
30,D0,N1,CFX-1,B3,6,10/2/2020,10,2,2020,0,
30,D0,N1,CFX-1,B3,6,10/2/2020,10,2,2020,0,
31,D0,N0,Han-NE,B3,7,10/2/2020,10,2,2020,0,
31,D0,N0,Han-NE,B3,7,10/2/2020,10,2,2020,0,
31,D0,N0,Han-NE,B3,7,10/2/2020,10,2,2020,0,
31,D0,N0,Han-NE,B3,7,10/2/2020,10,2,2020,0,
31,D0,N0,Han-NE,B3,7,10/2/2020,10,2,2020,0,
31,D0,N0,Han-NE,B3,7,10/2/2020,10,2,2020,0,
31,D0,N0,Han-NE,B3,7,10/2/2020,10,2,2020,0,
32,D1,N1,CFX-1,B3,8,10/2/2020,10,2,2020,0,
32,D1,N1,CFX-1,B3,8,10/2/2020,10,2,2020,0,
32,D1,N1,CFX-1,B3,8,10/2/2020,10,2,2020,0,
32,D1,N1,CFX-1,B3,8,10/2/2020,10,2,2020,0,
32,D1,N1,CFX-1,B3,8,10/2/2020,10,2,2020,0,
32,D1,N1,CFX-1,B3,8,10/2/2020,10,2,2020,0,
33,D1,N0,CFX-1,B3,9,10/2/2020,10,2,2020,0,
33,D1,N0,CFX-1,B3,9,10/2/2020,10,2,2020,0,
33,D1,N0,CFX-1,B3,9,10/2/2020,10,2,2020,0,
33,D1,N0,CFX-1,B3,9,10/2/2020,10,2,2020,0,
33,D1,N0,CFX-1,B3,9,10/2/2020,10,2,2020,0,
33,D1,N0,CFX-1,B3,9,10/2/2020,10,2,2020,0,
34,D0,N0,Helena,B3,10,10/2/2020,10,2,2020,0,
34,D0,N0,Helena,B3,10,10/2/2020,10,2,2020,0,
34,D0,N0,Helena,B3,10,10/2/2020,10,2,2020,0,
34,D0,N0,Helena,B3,10,10/2/2020,10,2,2020,0,
34,D0,N0,Helena,B3,10,10/2/2020,10,2,2020,0,
34,D0,N0,Helena,B3,10,10/2/2020,10,2,2020,0,
35,D1,N1,Helena,B3,11,10/2/2020,10,2,2020,65,F
35,D1,N1,Helena,B3,11,10/2/2020,10,2,2020,55,F
35,D1,N1,Helena,B3,11,10/2/2020,10,2,2020,57,F
35,D1,N1,Helena,B3,11,10/2/2020,10,2,2020,72,F
35,D1,N1,Helena,B3,11,10/2/2020,10,2,2020,0,
35,D1,N1,Helena,B3,11,10/2/2020,10,2,2020,0,
36,D0,N0,CFX-1,B3,12,10/2/2020,10,2,2020,0,
36,D0,N0,CFX-1,B3,12,10/2/2020,10,2,2020,0,
36,D0,N0,CFX-1,B3,12,10/2/2020,10,2,2020,0,
36,D0,N0,CFX-1,B3,12,10/2/2020,10,2,2020,0,
36,D0,N0,CFX-1,B3,12,10/2/2020,10,2,2020,0,
36,D0,N0,CFX-1,B3,12,10/2/2020,10,2,2020,0,
37,D1,N1,CFX-1,B4,1,10/2/2020,10,2,2020,0,
37,D1,N1,CFX-1,B4,1,10/2/2020,10,2,2020,0,
37,D1,N1,CFX-1,B4,1,10/2/2020,10,2,2020,0,
37,D1,N1,CFX-1,B4,1,10/2/2020,10,2,2020,0,
37,D1,N1,CFX-1,B4,1,10/2/2020,10,2,2020,0,
37,D1,N1,CFX-1,B4,1,10/2/2020,10,2,2020,0,
38,D0,N0,Helena,B4,2,10/2/2020,10,2,2020,0,
38,D0,N0,Helena,B4,2,10/2/2020,10,2,2020,0,
38,D0,N0,Helena,B4,2,10/2/2020,10,2,2020,0,
38,D0,N0,Helena,B4,2,10/2/2020,10,2,2020,0,
38,D0,N0,Helena,B4,2,10/2/2020,10,2,2020,0,
38,D0,N0,Helena,B4,2,10/2/2020,10,2,2020,0,
38,D0,N0,Helena,B4,2,10/2/2020,10,2,2020,0,
39,D0,N1,Helena,B4,3,10/2/2020,10,2,2020,0,
39,D0,N1,Helena,B4,3,10/2/2020,10,2,2020,0,
39,D0,N1,Helena,B4,3,10/2/2020,10,2,2020,0,
39,D0,N1,Helena,B4,3,10/2/2020,10,2,2020,0,
39,D0,N1,Helena,B4,3,10/2/2020,10,2,2020,0,
39,D0,N1,Helena,B4,3,10/2/2020,10,2,2020,0,
39,D0,N1,Helena,B4,3,10/2/2020,10,2,2020,0,
40,D1,N0,Han-NE,B4,4,10/2/2020,10,2,2020,0,
40,D1,N0,Han-NE,B4,4,10/2/2020,10,2,2020,0,
40,D1,N0,Han-NE,B4,4,10/2/2020,10,2,2020,0,
40,D1,N0,Han-NE,B4,4,10/2/2020,10,2,2020,0,
40,D1,N0,Han-NE,B4,4,10/2/2020,10,2,2020,0,
40,D1,N0,Han-NE,B4,4,10/2/2020,10,2,2020,0,
40,D1,N0,Han-NE,B4,4,10/2/2020,10,2,2020,0,
41,D0,N1,Han-NE,B4,5,10/2/2020,10,2,2020,0,
41,D0,N1,Han-NE,B4,5,10/2/2020,10,2,2020,0,
41,D0,N1,Han-NE,B4,5,10/2/2020,10,2,2020,0,
41,D0,N1,Han-NE,B4,5,10/2/2020,10,2,2020,0,
41,D0,N1,Han-NE,B4,5,10/2/2020,10,2,2020,0,
41,D0,N1,Han-NE,B4,5,10/2/2020,10,2,2020,0,
42,D0,N0,Han-NE,B4,6,10/2/2020,10,2,2020,0,
42,D0,N0,Han-NE,B4,6,10/2/2020,10,2,2020,0,
42,D0,N0,Han-NE,B4,6,10/2/2020,10,2,2020,0,
42,D0,N0,Han-NE,B4,6,10/2/2020,10,2,2020,0,
42,D0,N0,Han-NE,B4,6,10/2/2020,10,2,2020,0,
42,D0,N0,Han-NE,B4,6,10/2/2020,10,2,2020,0,
42,D0,N0,Han-NE,B4,6,10/2/2020,10,2,2020,0,
43,D0,N0,CFX-1,B4,7,10/2/2020,10,2,2020,0,
43,D0,N0,CFX-1,B4,7,10/2/2020,10,2,2020,0,
43,D0,N0,CFX-1,B4,7,10/2/2020,10,2,2020,0,
43,D0,N0,CFX-1,B4,7,10/2/2020,10,2,2020,0,
43,D0,N0,CFX-1,B4,7,10/2/2020,10,2,2020,0,
43,D0,N0,CFX-1,B4,7,10/2/2020,10,2,2020,0,
44,D1,N1,Han-NE,B4,8,10/2/2020,10,2,2020,0,
44,D1,N1,Han-NE,B4,8,10/2/2020,10,2,2020,0,
44,D1,N1,Han-NE,B4,8,10/2/2020,10,2,2020,0,
44,D1,N1,Han-NE,B4,8,10/2/2020,10,2,2020,0,
44,D1,N1,Han-NE,B4,8,10/2/2020,10,2,2020,0,
44,D1,N1,Han-NE,B4,8,10/2/2020,10,2,2020,0,
45,D1,N0,CFX-1,B4,9,10/2/2020,10,2,2020,0,
45,D1,N0,CFX-1,B4,9,10/2/2020,10,2,2020,0,
45,D1,N0,CFX-1,B4,9,10/2/2020,10,2,2020,0,
45,D1,N0,CFX-1,B4,9,10/2/2020,10,2,2020,0,
45,D1,N0,CFX-1,B4,9,10/2/2020,10,2,2020,0,
45,D1,N0,CFX-1,B4,9,10/2/2020,10,2,2020,0,
46,D1,N0,Helena,B4,10,10/2/2020,10,2,2020,0,
46,D1,N0,Helena,B4,10,10/2/2020,10,2,2020,0,
46,D1,N0,Helena,B4,10,10/2/2020,10,2,2020,0,
46,D1,N0,Helena,B4,10,10/2/2020,10,2,2020,0,
46,D1,N0,Helena,B4,10,10/2/2020,10,2,2020,0,
46,D1,N0,Helena,B4,10,10/2/2020,10,2,2020,0,
47,D1,N1,Helena,B4,11,10/2/2020,10,2,2020,0,
47,D1,N1,Helena,B4,11,10/2/2020,10,2,2020,0,
47,D1,N1,Helena,B4,11,10/2/2020,10,2,2020,0,
47,D1,N1,Helena,B4,11,10/2/2020,10,2,2020,0,
47,D1,N1,Helena,B4,11,10/2/2020,10,2,2020,0,
47,D1,N1,Helena,B4,11,10/2/2020,10,2,2020,0,
48,D0,N1,CFX-1,B4,12,10/2/2020,10,2,2020,0,
48,D0,N1,CFX-1,B4,12,10/2/2020,10,2,2020,0,
48,D0,N1,CFX-1,B4,12,10/2/2020,10,2,2020,0,
48,D0,N1,CFX-1,B4,12,10/2/2020,10,2,2020,0,
48,D0,N1,CFX-1,B4,12,10/2/2020,10,2,2020,0,
48,D0,N1,CFX-1,B4,12,10/2/2020,10,2,2020,0,
49,D0,N1,Han-NE,B5,1,10/2/2020,10,2,2020,0,
49,D0,N1,Han-NE,B5,1,10/2/2020,10,2,2020,0,
49,D0,N1,Han-NE,B5,1,10/2/2020,10,2,2020,0,
49,D0,N1,Han-NE,B5,1,10/2/2020,10,2,2020,0,
49,D0,N1,Han-NE,B5,1,10/2/2020,10,2,2020,0,
49,D0,N1,Han-NE,B5,1,10/2/2020,10,2,2020,0,
50,D0,N0,CFX-1,B5,2,10/2/2020,10,2,2020,0,
50,D0,N0,CFX-1,B5,2,10/2/2020,10,2,2020,0,
50,D0,N0,CFX-1,B5,2,10/2/2020,10,2,2020,0,
50,D0,N0,CFX-1,B5,2,10/2/2020,10,2,2020,0,
50,D0,N0,CFX-1,B5,2,10/2/2020,10,2,2020,0,
50,D0,N0,CFX-1,B5,2,10/2/2020,10,2,2020,0,
51,D0,N0,Helena,B5,3,10/2/2020,10,2,2020,0,
51,D0,N0,Helena,B5,3,10/2/2020,10,2,2020,0,
51,D0,N0,Helena,B5,3,10/2/2020,10,2,2020,0,
51,D0,N0,Helena,B5,3,10/2/2020,10,2,2020,0,
51,D0,N0,Helena,B5,3,10/2/2020,10,2,2020,0,
51,D0,N0,Helena,B5,3,10/2/2020,10,2,2020,0,
52,D1,N1,Han-NE,B5,4,10/2/2020,10,2,2020,0,
52,D1,N1,Han-NE,B5,4,10/2/2020,10,2,2020,0,
52,D1,N1,Han-NE,B5,4,10/2/2020,10,2,2020,0,
52,D1,N1,Han-NE,B5,4,10/2/2020,10,2,2020,0,
52,D1,N1,Han-NE,B5,4,10/2/2020,10,2,2020,0,
52,D1,N1,Han-NE,B5,4,10/2/2020,10,2,2020,0,
53,D1,N0,CFX-1,B5,5,10/2/2020,10,2,2020,0,
53,D1,N0,CFX-1,B5,5,10/2/2020,10,2,2020,0,
53,D1,N0,CFX-1,B5,5,10/2/2020,10,2,2020,0,
53,D1,N0,CFX-1,B5,5,10/2/2020,10,2,2020,0,
53,D1,N0,CFX-1,B5,5,10/2/2020,10,2,2020,0,
53,D1,N0,CFX-1,B5,5,10/2/2020,10,2,2020,0,
54,D0,N1,Helena,B5,6,10/2/2020,10,2,2020,0,
54,D0,N1,Helena,B5,6,10/2/2020,10,2,2020,0,
54,D0,N1,Helena,B5,6,10/2/2020,10,2,2020,0,
54,D0,N1,Helena,B5,6,10/2/2020,10,2,2020,0,
54,D0,N1,Helena,B5,6,10/2/2020,10,2,2020,0,
54,D0,N1,Helena,B5,6,10/2/2020,10,2,2020,0,
55,D0,N1,CFX-1,B5,7,10/2/2020,10,2,2020,0,
55,D0,N1,CFX-1,B5,7,10/2/2020,10,2,2020,0,
55,D0,N1,CFX-1,B5,7,10/2/2020,10,2,2020,0,
55,D0,N1,CFX-1,B5,7,10/2/2020,10,2,2020,0,
55,D0,N1,CFX-1,B5,7,10/2/2020,10,2,2020,0,
55,D0,N1,CFX-1,B5,7,10/2/2020,10,2,2020,0,
56,D1,N0,Helena,B5,8,10/2/2020,10,2,2020,0,
56,D1,N0,Helena,B5,8,10/2/2020,10,2,2020,0,
56,D1,N0,Helena,B5,8,10/2/2020,10,2,2020,0,
56,D1,N0,Helena,B5,8,10/2/2020,10,2,2020,0,
56,D1,N0,Helena,B5,8,10/2/2020,10,2,2020,0,
56,D1,N0,Helena,B5,8,10/2/2020,10,2,2020,0,
57,D1,N1,CFX-1,B5,9,10/2/2020,10,2,2020,0,
57,D1,N1,CFX-1,B5,9,10/2/2020,10,2,2020,0,
57,D1,N1,CFX-1,B5,9,10/2/2020,10,2,2020,0,
57,D1,N1,CFX-1,B5,9,10/2/2020,10,2,2020,0,
57,D1,N1,CFX-1,B5,9,10/2/2020,10,2,2020,0,
57,D1,N1,CFX-1,B5,9,10/2/2020,10,2,2020,0,
58,D1,N1,Helena,B5,10,10/2/2020,10,2,2020,0,
58,D1,N1,Helena,B5,10,10/2/2020,10,2,2020,0,
58,D1,N1,Helena,B5,10,10/2/2020,10,2,2020,0,
58,D1,N1,Helena,B5,10,10/2/2020,10,2,2020,0,
58,D1,N1,Helena,B5,10,10/2/2020,10,2,2020,0,
58,D1,N1,Helena,B5,10,10/2/2020,10,2,2020,0,
59,D0,N0,Han-NE,B5,11,10/2/2020,10,2,2020,0,
59,D0,N0,Han-NE,B5,11,10/2/2020,10,2,2020,0,
59,D0,N0,Han-NE,B5,11,10/2/2020,10,2,2020,0,
59,D0,N0,Han-NE,B5,11,10/2/2020,10,2,2020,0,
59,D0,N0,Han-NE,B5,11,10/2/2020,10,2,2020,0,
59,D0,N0,Han-NE,B5,11,10/2/2020,10,2,2020,0,
60,D1,N0,Han-NE,B5,12,10/2/2020,10,2,2020,0,
60,D1,N0,Han-NE,B5,12,10/2/2020,10,2,2020,0,
60,D1,N0,Han-NE,B5,12,10/2/2020,10,2,2020,0,
60,D1,N0,Han-NE,B5,12,10/2/2020,10,2,2020,0,
60,D1,N0,Han-NE,B5,12,10/2/2020,10,2,2020,0,
60,D1,N0,Han-NE,B5,12,10/2/2020,10,2,2020,0,
61,D0,N0,Han-NE,B6,1,10/2/2020,10,2,2020,0,
61,D0,N0,Han-NE,B6,1,10/2/2020,10,2,2020,0,
61,D0,N0,Han-NE,B6,1,10/2/2020,10,2,2020,0,
61,D0,N0,Han-NE,B6,1,10/2/2020,10,2,2020,0,
61,D0,N0,Han-NE,B6,1,10/2/2020,10,2,2020,0,
61,D0,N0,Han-NE,B6,1,10/2/2020,10,2,2020,0,
62,D1,N1,CFX-1,B6,2,10/2/2020,10,2,2020,0,
62,D1,N1,CFX-1,B6,2,10/2/2020,10,2,2020,0,
62,D1,N1,CFX-1,B6,2,10/2/2020,10,2,2020,0,
62,D1,N1,CFX-1,B6,2,10/2/2020,10,2,2020,0,
62,D1,N1,CFX-1,B6,2,10/2/2020,10,2,2020,0,
62,D1,N1,CFX-1,B6,2,10/2/2020,10,2,2020,0,
63,D0,N0,CFX-1,B6,3,10/2/2020,10,2,2020,0,
63,D0,N0,CFX-1,B6,3,10/2/2020,10,2,2020,0,
63,D0,N0,CFX-1,B6,3,10/2/2020,10,2,2020,0,
63,D0,N0,CFX-1,B6,3,10/2/2020,10,2,2020,0,
63,D0,N0,CFX-1,B6,3,10/2/2020,10,2,2020,0,
63,D0,N0,CFX-1,B6,3,10/2/2020,10,2,2020,0,
64,D0,N0,Helena,B6,4,10/2/2020,10,2,2020,0,
64,D0,N0,Helena,B6,4,10/2/2020,10,2,2020,0,
64,D0,N0,Helena,B6,4,10/2/2020,10,2,2020,0,
64,D0,N0,Helena,B6,4,10/2/2020,10,2,2020,0,
64,D0,N0,Helena,B6,4,10/2/2020,10,2,2020,0,
64,D0,N0,Helena,B6,4,10/2/2020,10,2,2020,0,
65,D1,N0,CFX-1,B6,5,10/2/2020,10,2,2020,0,
65,D1,N0,CFX-1,B6,5,10/2/2020,10,2,2020,0,
65,D1,N0,CFX-1,B6,5,10/2/2020,10,2,2020,0,
65,D1,N0,CFX-1,B6,5,10/2/2020,10,2,2020,0,
65,D1,N0,CFX-1,B6,5,10/2/2020,10,2,2020,0,
65,D1,N0,CFX-1,B6,5,10/2/2020,10,2,2020,0,
66,D1,N1,Helena,B6,6,10/2/2020,10,2,2020,0,
66,D1,N1,Helena,B6,6,10/2/2020,10,2,2020,0,
66,D1,N1,Helena,B6,6,10/2/2020,10,2,2020,0,
66,D1,N1,Helena,B6,6,10/2/2020,10,2,2020,0,
66,D1,N1,Helena,B6,6,10/2/2020,10,2,2020,0,
66,D1,N1,Helena,B6,6,10/2/2020,10,2,2020,0,
